"unit","salary","education","D","Y"
77,923.128547319592,0.348298171166287,1,39.6983321999146
78,1117.16915226034,0.674463322033365,0,51.3240574150777
79,932.947366383312,0.419381507934324,1,43.1800531720919
80,979.096958553173,0.552386233087344,1,44.4744181052121
81,1090.26284983118,0.57833803570883,1,42.4808083691762
82,939.987594994868,0.403557782096645,1,49.8277030706085
83,983.863559711016,0.469642371714832,1,54.0284965462555
84,954.535228821743,0.430809076405336,0,43.0907625498905
85,1235.18252076613,0.830009573198061,0,52.3054828073324
86,784.440517856877,0.221076052232769,1,29.4371938160676
87,887.008988377183,0.32321216896862,1,33.2612023015993
88,1166.64523203262,0.744863913877655,0,43.0814607911712
89,922.57241060106,0.39127241048044,1,50.5922428483945
90,1047.75469479674,0.568458112174472,1,50.2877341573118
91,1059.82842554751,0.555117042073584,1,40.7809014128069
92,976.491640900551,0.447688893734663,1,50.7310617339447
93,950.25281887008,0.454547756882259,0,28.9399657589958
94,1060.70517049009,0.585037847316543,1,59.4928241755546
95,862.919500095581,0.299345955433182,0,27.2408166834248
96,1027.7007494256,0.523414130829989,0,42.4356396327321
97,1010.61821517511,0.513704393144628,0,32.4408934604126
98,1028.57302447564,0.525301014848852,0,41.8016124184654
99,1022.46327601851,0.507393361785201,0,29.7305817697372
100,853.326356266736,0.273096210288664,0,28.6455338709751
101,1054.23815428044,0.536833599186616,1,52.2401094550252
102,877.154866710253,0.383834060186992,0,24.3882183737893
103,1071.20600701676,0.600807686624291,1,64.1567213186768
104,941.915126088058,0.400868308785264,1,41.0608843652068
105,964.241568621657,0.473436191582449,0,31.5109203372454
106,1012.19644659426,0.499421542149756,0,27.7948451648683
107,915.956827688092,0.38059042128642,1,53.5051749166567
108,1051.94146396373,0.581571084100963,1,50.472783027894
109,1025.7477413815,0.563418377571511,0,28.1177659928859
110,1012.61029971592,0.456701911205108,0,44.4596175523617
111,987.39973447311,0.448332685798552,1,64.7547396212115
112,1019.0651592114,0.538666172957409,0,50.8039208946788
113,929.959508341148,0.387030345287084,1,44.935027858064
114,799.880488648619,0.25242037751029,1,44.399841029302
115,1142.67334522483,0.659133311137633,1,61.2539757265708
116,869.774052028362,0.290379424060262,1,36.6606002592338
117,1043.07490272894,0.558015993561709,1,54.0067663152156
118,907.548244372615,0.446597728134199,0,30.967174649286
119,1110.78359920087,0.610438998854067,1,45.782862676219
120,1143.12841085262,0.625521282189383,0,61.3026714779875
121,946.862458900422,0.464334831384157,0,26.8086774400886
122,792.006167768968,0.22971603974179,0,27.4819069796718
123,1180.1310738088,0.710963031825315,1,56.1421592230633
124,1054.95433019192,0.550300384011773,1,49.7939046137193
125,802.792333000849,0.30342495819493,0,13.6991192473829
126,1078.35512130864,0.603704174197332,0,36.3287805315663
127,905.006406784109,0.406480194608081,0,31.2702475389463
128,1019.70736378155,0.515679272702891,0,49.0882770301854
129,875.101439841037,0.278279286498559,0,43.5597611900208
130,957.385542416634,0.455532667078851,0,24.9200550973629
131,974.844101171275,0.426232653509184,1,55.363621429537
132,987.106797345339,0.473727341326378,0,53.97532593992
133,885.417586593201,0.375630764066491,0,37.6703537259261
134,1161.36478606028,0.650263598381861,0,51.768414497789
135,1106.63408552782,0.606756445431032,0,50.6919922844518
136,1186.68270043763,0.732187874603205,0,55.6868808026465
137,1125.9299554089,0.705285450517517,0,53.0298377159278
138,886.06462764425,0.34018304886326,0,39.4056954413552
139,869.096614920174,0.342869802105834,0,11.6775047538364
140,915.549561101117,0.333241592824019,1,33.3248854814806
141,781.665153937462,0.259763211047654,0,22.3123302079043
142,963.917159229361,0.384516321484763,1,34.6270789426263
143,979.359642892681,0.476521095376182,1,45.6585967170008
144,925.324653751652,0.460148527155894,0,26.8546452335967
145,1159.21325171919,0.675230060720858,1,61.9774459996673
146,841.856537462904,0.228477325256666,0,37.2123984609291
147,871.459399824306,0.261088130066833,1,47.7344357186118
148,816.429027764969,0.26306790716876,0,9.77870954984236
149,865.914391207946,0.320765467118626,0,28.805978837132
150,894.326604466592,0.384924036577192,1,33.0339103494731
151,918.84712607787,0.379561469971321,0,40.3658339874567
152,986.605170917278,0.608697708199481,0,35.8461036995554
153,898.994247754094,0.37663597548351,1,32.7659273905799
154,939.368633990807,0.369485606705196,1,54.3696784577064
155,1032.14457264192,0.534921984817245,1,67.7220145246529
156,829.058285656704,0.2870699117469,0,25.6728465347882
157,822.020622337456,0.279236629672053,0,31.8722121037936
158,1042.52494422039,0.604099550420735,0,38.9894883612623
159,782.357329564387,0.265345011953443,0,15.1428949439612
160,909.44060397969,0.367005858472568,0,38.1265650384405
161,1118.98675926547,0.673847882712956,1,57.0355305310313
162,984.041149278498,0.487505942431173,1,54.1705885031382
163,1078.60178931745,0.577046231643581,1,44.0183056052545
164,1062.98574072294,0.599968461123422,1,47.4482346734161
165,883.16781158161,0.320084702795608,0,15.916591117007
166,821.862270652441,0.248861416001893,0,18.7089485967963
167,1004.94579747605,0.476016509891259,0,33.0377661797465
168,897.169788234019,0.322346399022536,0,30.4391099982813
169,753.578821452449,0.132189856366487,0,25.0244390589021
170,903.535850470827,0.329343101066644,0,28.6502747250971
171,1024.65514898187,0.553078177423858,0,38.8637800272437
172,960.374141815576,0.417221383432618,1,56.578752086442
173,798.02265187204,0.266569772221266,0,24.2472750767752
174,967.448604847898,0.427005953512666,1,56.9307525122222
175,835.027449380603,0.262169499474759,1,32.5768432708604
176,955.873861058662,0.455340666279279,1,61.9023402545266
177,928.703536237691,0.445438071090112,1,47.1778903323899
178,1113.9708873174,0.673911442985981,1,38.9925916464327
179,1012.98094575127,0.540981866682021,1,39.6309811151579
180,981.939808974933,0.490193273006449,0,31.8231443057803
181,1174.69762924058,0.666409253674905,1,53.0565018100214
182,811.908305500197,0.219704548136367,1,45.8611206322044
183,874.125521158126,0.375848131771212,0,32.3803785642484
184,1149.57334606931,0.682988883377056,1,48.9632207414076
185,1061.71669538299,0.597933247238221,1,59.3819283370853
186,1134.74147361179,0.721202299262178,0,40.8275923081119
187,883.510631881228,0.394393440470334,0,38.2112805005265
188,845.384775221841,0.311240528054048,1,24.2685622312652
189,1044.77765773163,0.644246556013971,0,42.4617843573904
190,927.245835457585,0.369794991985764,0,31.910298736623
191,748.819018820814,0.137698187257671,0,21.4086980273829
192,1168.94782288054,0.659625894535564,1,68.3693285896028
193,1137.74356349123,0.726922347025192,1,61.3081614723289
194,1029.32735203633,0.543150934909994,1,55.4745653269305
195,944.48511456154,0.428409112192868,0,25.0159937098469
196,983.53326613805,0.514180964054855,1,50.855290661594
197,971.080674433583,0.399556537719492,0,21.1637569481866
198,1067.90610069737,0.564834585287405,1,40.1674090931132
199,864.858541189137,0.331425085976741,1,36.00117436868
200,982.743439044808,0.484673738698785,0,26.8571562872373
201,978.950492778628,0.435524496847764,1,42.8236127241008
202,1042.66804798777,0.521131896142151,0,55.2867482840801
203,1118.24651423057,0.641484425904039,1,69.3941917520838
204,972.527543929344,0.46472751892987,0,49.749696364158
205,1133.10753694584,0.63228636224642,1,64.8423792454184
206,845.727655995089,0.335426077078687,1,44.8390814188196
207,1052.55940844829,0.53566778785251,1,51.5363054565082
208,1035.5070220609,0.542946546072709,0,51.6860208634289
209,882.249210734784,0.322469175229865,1,41.0756967674194
210,1006.90765017644,0.497661894306727,0,30.010110352421
211,1076.2009041003,0.643633545073781,0,55.6035242183015
212,1011.97156000824,0.573200538855188,0,37.8033334955249
213,1100.89079569422,0.581989615150878,1,69.7116747050598
214,937.95079742471,0.412414419846499,1,48.2730870578517
215,899.510556551395,0.368620658578622,0,32.2148733001712
216,1092.85967389138,0.615956417138014,1,51.0324732078428
217,793.188867565444,0.181581141643023,0,40.3942324592071
218,926.381050543251,0.422244096478775,0,20.5674370948872
219,1091.3650845987,0.636588877462825,0,35.6336768543967
220,976.975415672294,0.50775150999301,0,23.0585502357585
221,1142.43869732787,0.746943414133957,1,56.5882790745137
222,972.978728747779,0.465883517520887,1,56.0007901436433
223,1228.49103002481,0.796428502470562,0,34.1119503894057
224,1200.84120971009,0.754500730031828,0,51.2130859610689
225,1143.41742921342,0.713385245795428,1,61.3344501480675
226,942.60070344998,0.439859871575247,1,49.6940534841679
227,1083.15445750371,0.611243547443126,1,57.2706244547845
228,942.293651231114,0.390903894280204,0,28.2974436857842
229,972.071481908426,0.448466719711861,0,42.7024719929076
230,1169.51202251915,0.721655600368684,1,72.6580258102671
231,920.402807858444,0.38169988279898,0,45.156404558365
232,1019.82410863326,0.524495977586427,0,22.7111401940527
233,941.562881182284,0.440211723052749,1,30.0845881632143
234,948.590448582168,0.356252490736,0,30.626193612966
235,916.161325881193,0.356885813184204,0,35.1238217818912
236,1003.07182799901,0.434952757039742,1,45.8312157064289
237,1230.25117391855,0.825313824556521,1,47.1845460822586
238,956.752837320741,0.406940233864101,1,35.371619043749
239,887.577841092529,0.373451177595631,0,12.4197057417731
240,1081.93493716264,0.627220280412438,0,34.3094143564916
241,815.561397450502,0.175649095575633,0,14.3096072173489
242,889.568791851452,0.339676233040669,0,27.7220935124288
243,1077.85548620814,0.583349157408233,0,40.8248393079636
244,869.937543477168,0.312251286268386,0,19.5017816329648
245,1109.42828831572,0.619054753597713,1,56.0354805618935
246,903.07942864985,0.388551134550108,1,42.5092729193531
247,1051.46924095742,0.596790524089394,0,34.7733164588271
248,924.893610866365,0.43235182223992,1,63.092801360171
249,743.454185130269,0.13500065291342,1,31.0004870637421
250,970.643418837909,0.486009183374475,0,32.138825905202
251,922.974952641732,0.445442730587966,0,32.988630616517
252,1133.40203246681,0.648672745748335,1,51.8875618038834
253,920.5674773405,0.381722700003095,1,41.5097398165606
254,1072.6022612202,0.593272995184932,1,37.461998307517
255,1029.13835401551,0.502423643564261,0,44.3929452646785
256,972.300068807913,0.422887414905257,0,48.750592935552
257,906.499039598507,0.378070761634565,0,49.6107885425944
258,907.760995503337,0.364713221568305,1,59.1436189579489
259,871.605900521579,0.321859421653849,0,25.7118201743618
260,958.140475552839,0.418880773903073,1,33.0460563330052
261,816.976393256215,0.276358764252758,0,18.6032631510672
262,851.005642489365,0.277441337472188,0,37.3162787972432
263,1034.6960506318,0.51394339873214,0,35.2222286083196
264,961.245832648146,0.448770248290505,1,46.4135858615485
265,1258.29506720515,0.755914377558254,1,54.6007756807126
266,915.809293576055,0.38374181978752,0,27.609949449932
267,1176.03456942626,0.720652950281255,1,74.1051783654227
268,854.708856826813,0.294236068627091,1,45.2623722281123
269,1124.66410326245,0.637723329859768,0,51.3950940000861
270,970.660746071939,0.424306121931867,0,47.6752533926489
271,924.389771204336,0.344194073292068,0,40.9953732848438
272,968.259346569639,0.4433374668629,0,20.9966756062578
273,925.374532936977,0.413921065773526,1,45.568799896089
274,990.613247637652,0.513334884432731,1,36.0955072439105
275,1052.25017376567,0.565944699543474,1,45.0762045725139
276,702.768408684645,0.0801519420396752,0,19.1792954701711
277,898.398214278885,0.342635381883057,1,41.5985419754129
278,1158.30753542341,0.742048368442591,1,63.1462217125781
279,1060.81754067202,0.558325331148068,1,56.1184011039735
280,1111.32369532055,0.594477262370503,1,50.7645039659655
281,949.719125334084,0.392261136606922,1,42.3147042952278
282,1055.62349304861,0.56583891215137,1,42.5309991980194
283,886.090411400497,0.372263218746908,1,55.6326000782354
284,1023.49611721082,0.59693285854969,0,50.2762426476964
285,817.325880690336,0.202855581669604,0,38.5667111189283
286,958.90542947676,0.342439214098644,1,36.8073542385225
287,1029.57341284126,0.56273379570306,0,30.2952621397908
288,1283.64151343429,0.894016434751096,1,63.05649501196
289,986.295617875099,0.486456894628286,0,37.3008345525019
290,955.09649755277,0.425437804262898,0,33.034664697613
291,994.412803052929,0.480228128455856,0,46.0491004556495
292,994.138990153904,0.50455905954467,0,34.507177450657
293,1094.90404213065,0.642651397135308,1,49.5816403850995
294,1095.33167869441,0.598406951435847,1,60.6751852172204
295,944.91813024859,0.33705957642338,0,46.3163898462341
296,929.44484845896,0.418366260069794,0,53.6897810982711
297,980.166029889324,0.505921934802336,1,34.9247027823469
298,1081.85680164478,0.656906672130345,1,55.3288978664804
299,1172.77226170874,0.75459530195947,1,64.0233714276978
300,807.898366383492,0.27716067044143,0,5
301,919.680187643003,0.386349643607325,0,39.6846452612133
302,1020.36497036997,0.504247816594107,0,50.6059028072111
303,1150.02489223886,0.680914172229032,0,41.8954914174859
304,996.683422668327,0.510917422413063,0,39.1269029834516
305,1182.04774054731,0.762984110018486,0,46.2725297108124
306,935.834060046922,0.475326909440181,1,37.311435972564
307,1062.80220356439,0.567240111197589,0,41.8754735333718
308,1015.04396670924,0.574480463504037,0,26.0599993192374
309,907.114404038973,0.356055892407829,1,47.039218482845
310,1013.01372561981,0.462110087752,0,33.7312208015233
311,890.056075887968,0.335435385586088,1,43.6954701745589
312,1038.93603701805,0.541523983854317,1,49.6027906263444
313,1158.83472858738,0.715327642214122,1,53.1942163274328
314,1115.06177266659,0.722581416458693,1,41.2527011240519
315,802.994652709028,0.178080558125879,1,33.1159251113123
316,995.399509606463,0.498612527369182,0,51.2964632666944
317,1059.42713691609,0.566310257105715,1,44.8061643035042
318,846.970453947681,0.22405846140701,0,22.9846153026503
319,1014.71416184702,0.489658162725854,0,49.5325867947287
320,1095.69771821538,0.679828731237975,1,49.3330378534724
321,1067.7378554381,0.593264393293278,1,47.0460644009327
322,1015.45152723064,0.479759888526573,1,44.8844751191672
323,882.044017241334,0.385123449077111,1,39.2812375799106
324,1076.66989192655,0.621990766381747,1,49.7620181945731
325,883.613857170777,0.31465658946867,0,48.8866409295632
326,1054.95241092417,0.556568637031598,0,36.3355264136124
327,936.487406000665,0.434559088319696,0,21.321151617279
328,1042.43935803411,0.542062288645096,1,65.5816364896471
329,1023.10558744111,0.491663511107385,1,34.2543638314734
330,940.688594523543,0.445240526066099,0,35.1599364714501
331,1102.79519846419,0.643416527919074,0,43.6182471250256
332,988.741966197769,0.491800168699178,1,30.1053305308185
333,963.270005549132,0.455821665492796,0,33.6579517870178
334,885.717728947035,0.299387849545041,0,18.8097440247829
335,1040.10624878726,0.516831545528884,1,53.2290579900744
336,1207.89870596266,0.773939999714172,1,78.5961923470272
337,1106.28549461486,0.635230495903268,0,38.2941957609225
338,991.885903338166,0.474168214895388,1,37.6336329806618
339,1102.62978102037,0.649949670399302,1,44.6719298596129
340,1221.67761305822,0.752503302484562,1,53.2153171959557
341,1089.83707667954,0.611310960694401,1,49.1582003658885
342,870.375809413925,0.26551469504141,1,30.2986657406628
343,937.420170918155,0.374445629517586,1,47.7324323002473
344,1115.03938394003,0.673320107524239,1,63.6781312896485
345,969.728036875675,0.381118479526821,1,44.3850260167484
346,935.562411781379,0.404933050379235,1,37.7208971639897
347,1206.01082996594,0.767960109666429,1,73.761068699889
348,729.281717592461,0.120458045796287,1,29.0192054848182
349,981.692294528237,0.422311755639797,0,24.5823707487502
350,891.693943488484,0.355142287611933,0,37.1612132739349
351,1012.86187728284,0.459146120527765,1,58.8316056453434
352,875.643332070444,0.293947213642092,1,41.7120044654448
353,1019.25792908241,0.497887366440341,0,28.0494344609622
354,947.677048005275,0.401505671726439,1,49.8495275364202
355,898.550702730389,0.39553684641739,1,41.9099543233825
356,981.374157156156,0.47622768282009,0,31.7155602509217
357,852.317338029698,0.323729440063991,0,45.4993526908303
358,1024.45750856845,0.564349063726303,0,55.1814756979129
359,1067.20617631296,0.631007008169337,1,51.0729915453672
360,838.159504489116,0.26787238544044,0,23.5483464129727
361,818.044001168246,0.281061262880223,0,9.60855923482135
362,1017.73401815027,0.599670134532688,1,59.2710943375233
363,881.164553811521,0.396689083208626,1,37.1606000365634
364,760.426792237936,0.123632857502507,0,33.1912548073647
365,712.380128193591,0.195513799363405,1,27.4904972661571
366,904.093042660479,0.364086216224352,0,27.2940595921523
367,1069.388224678,0.575515036460148,1,50.177805299582
368,1049.46231103272,0.592160974890957,0,39.4933198826947
369,966.462326983894,0.452065493884536,1,49.8593652738312
370,1198.18942236118,0.842417904672742,0,55.0010114102013
371,1187.65625185782,0.786851811916625,1,46.1763831611609
372,985.26887310257,0.503952444893406,0,46.4858292641411
373,869.918906131682,0.364763169561659,0,37.3807382466739
374,1030.48098140562,0.536341103379269,1,56.9485295707768
375,1001.15281903374,0.501444552734473,0,37.2152206141891
376,1176.04129300045,0.729543418202565,0,52.7874508038156
377,1072.58145656009,0.609268279606956,0,37.949718003073
378,999.389064261923,0.560817781462439,1,53.1305047808401
379,973.22511131139,0.435490102668749,0,29.880947725961
380,1100.90742789677,0.661502535126173,0,35.6262892293196
381,1061.79726769412,0.591623248992471,1,66.6051929803461
382,985.630732196551,0.507462089247416,0,27.7994954652129
383,1173.96348673803,0.76391549018712,1,58.4031681250152
384,919.607184791248,0.37284925371068,1,32.2936090158951
385,912.399025846666,0.351240918132604,1,41.0661970919472
386,1034.60378356334,0.507572007711591,0,40.9467638021505
387,1154.57842296644,0.710905194833958,1,58.1000820447894
388,999.16302823623,0.486564942675223,0,39.3012898956725
389,1076.62521661759,0.592241781975305,1,63.9908417798903
390,918.838477692676,0.427392110381836,0,47.3504161399121
391,1088.61659861843,0.567356548485332,1,46.1878564631549
392,917.360358691359,0.394801075857299,1,42.9003814935931
393,913.062912870839,0.40039245652347,0,30.7204851577263
394,797.547115602083,0.18667731005798,0,31.0919519852481
395,1173.13298598979,0.687859301453879,1,60.7668251468882
396,1018.40007461627,0.508638430882538,1,64.1073392352838
397,1195.11061368919,0.752119419114002,0,60.586116755045
398,887.095742434863,0.32845276063744,0,22.9892970252162
399,1132.35662276393,0.659006498976168,1,51.1709297227552
400,857.942259433175,0.314206341203109,1,30.8599667113686
401,659.152426000262,0.0875858895454048,0,25.9588580814762
402,1045.89034685873,0.50135901989854,1,51.1692284848967
403,1203.90015284395,0.806696470401353,1,67.5724890597447
404,1309.61083135811,0.880513593355111,1,63.1205488851913
405,911.51947437895,0.375890668744365,1,42.6912469135887
406,1005.6962220034,0.494552098070299,0,26.47570821364
407,1073.02172633093,0.600259795672279,0,36.5777570946942
408,1079.36467667841,0.595686968772984,0,29.183384062449
409,1046.35435524132,0.513193897535076,0,48.7758098162583
410,949.499837688003,0.397790742163882,0,36.7243136591526
411,803.327164022318,0.254338730605348,0,21.7221602525689
412,948.825906190938,0.407019155338014,1,36.1997098574081
413,840.292545903035,0.284188024202991,0,39.2798942990914
414,1050.47260062848,0.556376971079663,0,50.0893674025746
415,1065.32818018818,0.595393842485499,0,40.6172527225428
416,1019.55115435017,0.522223634431046,0,30.6261658201196
417,1023.5054107673,0.494496497309794,1,39.8827560807146
418,1062.64223460454,0.540944242809406,1,50.6602927209694
419,1110.83648365933,0.660486690479732,1,78.6441558381386
420,1051.83377959977,0.531056807507216,1,55.7051294174278
421,613.94691370718,0,0,27.6540137500952
422,1008.77966897762,0.47356337018558,0,48.2825791332764
423,987.044065523402,0.465173462626229,1,57.3001357348172
424,1056.32106993682,0.578781390050567,0,38.4122588820341
425,971.093393919626,0.499927697551245,0,57.9724868278821
426,1132.05073986595,0.721594061516279,1,57.5677948441389
427,855.12164051435,0.384944397580862,0,27.9472032527873
428,824.67511340092,0.317396618740065,1,45.7856055745875
429,989.363576925917,0.516058403993754,1,51.248912092488
430,1083.37006116248,0.597756938619775,1,41.0221802422506
431,842.686386472732,0.30029544390643,1,36.1001767973597
432,1076.74966118791,0.625376967791371,0,35.4778114769914
433,1024.59930339234,0.527618278596612,1,65.3071483772015
434,1194.76979540956,0.757566041258738,0,56.2977625421652
435,908.890953581906,0.366895492738991,0,26.0387139168644
436,804.959540231488,0.194168193546357,0,14.0712717347725
437,954.545340738443,0.467489662726567,0,40.7722574072164
438,1248.01288272766,0.786182435966445,1,54.6481205880241
439,1049.89607418689,0.578262864430373,1,56.1828032748749
440,721.864877362841,0.0824758857947793,0,27.7379123885973
441,754.66309861732,0.102136618128428,0,22.4330883839195
442,1051.82801414475,0.457918684112411,1,57.7837795219004
443,857.768938927318,0.306120089696372,0,16.5155707328699
444,1093.76127921157,0.663078138583176,0,38.6801689692071
445,892.284957205432,0.320115303454889,0,42.6016554791573
446,1111.90858022684,0.595192880003679,1,56.367709605001
447,975.180075681843,0.419294990365844,1,39.8583252952626
448,1138.98246576103,0.681415465212583,0,46.2753465967458
449,963.891407464493,0.42798939874141,1,49.5691002389091
450,1124.76147987287,0.66739715769863,1,52.5874406414949
451,1168.99250065398,0.779042614078699,0,32.9226167958095
452,959.790551571669,0.381137357412885,0,43.412535608959
453,1008.06714215222,0.436727346670166,0,34.9368067600713
454,751.488965750544,0.168672974969368,0,21.9170184709508
455,1013.87946482817,0.568880303458135,1,45.7290511103513
456,894.988282819764,0.299743166829349,1,46.2406051366502
457,1242.89982119441,0.878971461106411,0,43.6819149157873
458,799.017226223427,0.217368298463304,0,17.3389521398658
459,1012.29545581377,0.486418970815163,0,39.8157385639952
460,1104.60157760729,0.622246783702401,0,59.7765610747965
461,968.41853114692,0.474753231497193,0,44.3821073785145
462,969.344436998036,0.405496080043417,1,46.835178844108
463,891.821463563032,0.395692305977843,0,48.7310901691608
464,942.666390484627,0.410534414956491,0,14.1005955964228
465,1036.27615458204,0.556981785195979,0,47.4818201122515
466,950.199449373858,0.369679115181056,1,49.1997815207919
467,1062.50992732966,0.602032501064915,1,38.9186376316998
468,1143.390709495,0.63842828701685,1,60.1165722649018
469,1124.41066351223,0.617397517418477,1,57.6694466283745
470,1018.1290900025,0.508999858471208,0,31.753329822867
471,1045.97429299824,0.559335297469767,0,49.7698137458321
472,998.172994383533,0.531526786709786,1,49.730375413627
473,1104.07059150937,0.646362483353558,1,41.9047336380587
474,995.731562205091,0.498839761220937,0,41.0679296382253
475,977.749513044804,0.509109242820174,1,49.3867083876818
476,945.574787885473,0.464082170614217,1,56.9764835779992
477,1021.93911072786,0.527315132372138,1,53.2359869898719
478,983.100611402869,0.392467269044349,1,64.816006977285
479,909.814013986957,0.405597373672981,0,40.3770008206545
480,1171.37096687872,0.707091886005576,1,53.6204248921849
481,988.696720052579,0.434834225079843,1,51.822461237054
482,1082.70083342411,0.572583493351873,0,43.5232861952458
483,888.05754559217,0.356734728848477,0,30.4113413674441
484,982.365682425149,0.495788659891019,0,45.6274152520045
485,951.066607684111,0.414066203682587,0,42.003354083683
486,1112.57682290334,0.657581581622375,0,43.3247281022546
487,1179.70941605955,0.760199425730458,0,31.3893772852004
488,949.844103037408,0.434854381165193,0,33.6630243965
489,885.362388329505,0.378420110724583,0,33.3099221401132
490,913.171406045905,0.385301644058957,1,52.589230868665
491,966.87747309869,0.441860995111756,1,51.2995344691836
492,1037.22817707427,0.528273475427129,1,54.8941134912721
493,904.852160322927,0.381257593041099,1,39.1498687501344
494,1036.99924920958,0.51945707284757,1,54.8506454474719
495,988.891956156353,0.46238620733797,1,45.5237755191089
496,1007.40061523229,0.497477727399801,0,43.0957158355312
497,1061.45444552247,0.558841295480736,1,44.2550342965845
498,1023.82715030672,0.585182590113324,0,26.9676856637869
499,995.690146174553,0.513320072114869,0,32.6378024380172
500,1099.42358701479,0.579847638315119,0,46.7948207898352
501,1094.40688185613,0.592901086504474,0,44.8926945291291
502,1113.0025748622,0.660504911058616,0,40.1950597195775
503,882.712194827723,0.290149721328562,0,25.6864506893086
504,1060.63132920522,0.551165287832089,1,53.4521082217038
505,970.436397883292,0.456695374189,0,29.3364831761702
506,1033.75601256034,0.539658080440178,0,51.7065251357559
507,1190.80314299001,0.75288727683244,1,59.4893586981288
508,954.960955436817,0.431385657217858,1,53.6606585277272
509,1251.98634976995,0.840427686430314,1,71.1220004606512
510,912.753081065428,0.332819688616148,0,23.4342318926939
511,949.322082648928,0.406945139023012,1,38.5175657486806
